item_num,ele1,description,fabrication_id,item_size,inventory_type,season,season_yr,prod_line,sbu_id,ats,avail_date,warehouse_id,inv_status,cc_sort,company,item_image,item_description_long,commodity,commodity_description,item_num_display,wholesale,msrp,landed_cost,compute_0025,latest_receipt_date,body_number,image_file_path,ele2,ele3,ele4,ele5,item_class,collection_group_code,description
SCRSTR,600,RED,,206  ,S,S ,2024,BEA ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCRSTR.JPG,SCRUMPTIOUS STRAWBERRY 2PK 18X28 KT,KITCHEN,KITCHEN TOWELS,SCRSTR-600-206,0,0,1.58,A,,RSTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,206, , , ,FG  ,COR       ,CORE
SCRSTR,600,RED,,206  ,S,S ,2024,BEA ,CDL,0,01/17/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCRSTR.JPG,SCRUMPTIOUS STRAWBERRY 2PK 18X28 KT,KITCHEN,KITCHEN TOWELS,SCRSTR-600-206,0,0,1.58,A,,RSTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,206, , , ,FG  ,COR       ,CORE
SCRSTR,600,RED,,210  ,S,S ,2024,BEA ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCRSTR.JPG,SCRUMPTIOUS STRAWBERRY 2PKMMT,OVEN MITTS,OVEN MITTS,SCRSTR-600-210,0,0,1.76,A,,RSTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,210, , , ,FG  ,COR       ,CORE
SCRSTR,600,RED,,210  ,S,S ,2024,BEA ,CDL,-8,01/17/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCRSTR.JPG,SCRUMPTIOUS STRAWBERRY 2PKMMT,OVEN MITTS,OVEN MITTS,SCRSTR-600-210,0,0,1.76,A,,RSTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,210, , , ,FG  ,COR       ,CORE
SCRSTR,600,RED,,211  ,S,S ,2024,BEA ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCRSTR.JPG,SCRUMPTIOUS STRAWBERRY 2PK DDM,OVEN MITTS,OVEN MITTS,SCRSTR-600-211,0,0,1.79,A,,RSTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,211, , , ,FG  ,COR       ,CORE
SCRSTR,600,RED,,211  ,S,S ,2024,BEA ,CDL,-8,01/17/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCRSTR.JPG,SCRUMPTIOUS STRAWBERRY 2PK DDM,OVEN MITTS,OVEN MITTS,SCRSTR-600-211,0,0,1.79,A,,RSTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,211, , , ,FG  ,COR       ,CORE
SCTD,100,WHITE,,314  ,S,F ,2022,ATH ,CDL,1800,06/23/2022,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCTD.JPG,SCATTERED DOT WHITE/SILVER 14X72 RUNNER,RUNNER,RUNNER 14/72,SCTD-100-314,0,0,2.09,A,7/8/2022 00:00:00,TD,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,314, , , ,FG  ,,
SCTD,600,RED,,302  ,S,F ,2022,ATH ,CDL,400,06/23/2022,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCTD.JPG,SCATTERED DOT GOLD/RED 60X84 TC,TABLECLOTH,TABLECLOTH,SCTD-600-302,0,0,2.75,A,7/8/2022 00:00:00,TD,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,,
SCTD,600,RED,,314  ,S,F ,2022,ATH ,CDL,1800,06/23/2022,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCTD.JPG,SCATTERED DOT GOLD/RED 14X72 RUNNER,RUNNER,RUNNER 14/72,SCTD-600-314,0,0,2.09,A,7/8/2022 00:00:00,TD,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,314, , , ,FG  ,,
SCTSTR,040,SILVER,,106  ,S,F ,2023,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCTSTR.JPG,SCATTERED STARS HOLOGRAPHIC PEVA,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,SCTSTR-040-106,0,0,2,A,,TSTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
SCTSTR,040,SILVER,,106  ,S,F ,2023,ATH ,CDL,0,05/24/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SCTSTR.JPG,SCATTERED STARS HOLOGRAPHIC PEVA,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,SCTSTR-040-106,0,0,2,A,,TSTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
SDGWK,001,BLACK,,443  ,S,F ,2021,ATH ,CDL,48,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDGWK.JPG,SEDGWICK BLACKOUT 84 BLACK,WINDOW,WINDOW PANEL,SDGWK-001-443,0,0,3.83439,A,10/31/2023 00:00:00,GWK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,443, , , ,FG  ,CORE      ,CORE
SDGWK,001,BLACK,,444  ,S,F ,2021,ATH ,CDL,72,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDGWK.JPG,SEDGWICK BLACKOUT 95 BLACK,WINDOW,WINDOW PANEL,SDGWK-001-444,0,0,4.08502,A,10/31/2023 00:00:00,GWK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,444, , , ,FG  ,,
SDGWK,100,WHITE,,443  ,S,F ,2021,ATH ,CDL,36,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDGWK.JPG,SEDGWICK BLACKOUT 84 WHITE,WINDOW,WINDOW PANEL,SDGWK-100-443,0,0,3.83145,A,10/31/2023 00:00:00,GWK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,443, , , ,FG  ,BLACKOUT  ,BLACKOUT
SDGWK,240,TAUPE,,443  ,S,F ,2021,ATH ,CDL,80,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDGWK.JPG,SEDGWICK BLACKOUT 84 TAUPE,WINDOW,WINDOW PANEL,SDGWK-240-443,0,0,3.83616,A,10/31/2023 00:00:00,GWK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,443, , , ,FG  ,,
SDGWK,410,NAVY,,443  ,S,F ,2021,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDGWK.JPG,SEDGWICK BLACKOUT 84 NAVY,WINDOW,WINDOW PANEL,SDGWK-410-443,0,0,3.86387,A,10/31/2023 00:00:00,GWK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,443, , , ,FG  ,,
SDGWK,410,NAVY,,444  ,S,F ,2021,ATH ,CDL,20,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDGWK.JPG,SEDGWICK BLACKOUT 95 NAVY,WINDOW,WINDOW PANEL,SDGWK-410-444,0,0,4.07513,A,10/31/2023 00:00:00,GWK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,444, , , ,FG  ,BLACKOUT  ,BLACKOUT
SDOT,122,WH/SILVER,,302  ,S,S ,2021,ATH ,CDL,52,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDOT.JPG,WHITE WOVEN WITH SILVER DOTS TABLECLOTH ,TABLECLOTH,TABLECLOTH,SDOT-122-302,0,0,3.51307,A,8/19/2021 00:00:00,OT,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,,
SDOT,122,WH/SILVER,,314  ,S,S ,2021,ATH ,CDL,18,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDOT.JPG,WHITE WOVEN WITH SILVER DOTS 14X72 RUNNE,RUNNER,RUNNER 14/72,SDOT-122-314,0,0,2.70729,A,8/19/2021 00:00:00,OT,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,314, , , ,FG  ,,
SDOT,612,RED/GOLD,,302  ,S,F ,2020,ATH ,CDL,8,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SDOT.JPG,SCATTERED DOT GOLD/RED METALLIC 60X84,TABLECLOTH,TABLECLOTH,SDOT-612-302,5.25,0,3.51283,A,8/19/2021 00:00:00,OT,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,,
SEASTAR,122,WH/SILVER,,106  ,S,S ,2023,ROSS,CDL,-1800,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEASTAR.JPG,SEASIDE STAR 72X72 SC WITHOUT HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,SEASTAR-122-106,0,0,2.99,A,5/23/2023 00:00:00,ASTA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
SEDONA,100,WHITE,,302  ,S,S ,2024,TJX ,CDL,1000,02/12/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-100-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
SEDONA,100,WHITE,,302  ,S,S ,2024,TJX ,CDL,1000,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-100-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
SEDONA,100,WHITE,,304  ,S,S ,2024,TJX ,CDL,600,02/12/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-100-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,COR       ,CORE
SEDONA,100,WHITE,,304  ,S,S ,2024,TJX ,CDL,600,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-100-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,COR       ,CORE
SEDONA,100,WHITE,,308  ,S,S ,2024,TJX ,CDL,600,02/12/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-100-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,COR       ,CORE
SEDONA,100,WHITE,,308  ,S,S ,2024,TJX ,CDL,600,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-100-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,COR       ,CORE
SEDONA,107,NATURAL,,302  ,S,S ,2024,HOM ,CDL,1000,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-107-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,107,NATURAL,,304  ,S,S ,2024,HOM ,CDL,600,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-107-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,107,NATURAL,,308  ,S,S ,2024,HOM ,CDL,600,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-107-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,280,IVORY,,302  ,S,S ,2023,TJX ,CDL,1000,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-280-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
SEDONA,280,IVORY,,304  ,S,S ,2023,TJX ,CDL,1000,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-280-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,COR       ,CORE
SEDONA,280,IVORY,,308  ,S,S ,2023,TJX ,CDL,1000,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-280-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,COR       ,CORE
SEDONA,282,BUTTER,,302  ,S,S ,2024,HOM ,CDL,1000,02/12/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-282-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,282,BUTTER,,304  ,S,S ,2024,HOM ,CDL,600,02/12/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-282-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,282,BUTTER,,308  ,S,S ,2024,HOM ,CDL,600,02/12/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-282-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,300,GREEN,,302  ,S,S ,2024,HOM ,CDL,1000,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-300-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,300,GREEN,,304  ,S,S ,2024,HOM ,CDL,600,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-300-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,300,GREEN,,308  ,S,S ,2024,HOM ,CDL,600,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-300-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,302,SAGE,,302  ,S,S ,2023,HOM ,CDL,1000,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-302-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,302,SAGE,,302  ,S,S ,2023,HOM ,CDL,130,12/21/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-302-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,302,SAGE,,304  ,S,S ,2023,HOM ,CDL,600,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-302-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,302,SAGE,,304  ,S,S ,2023,HOM ,CDL,130,12/21/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-302-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,302,SAGE,,308  ,S,S ,2023,HOM ,CDL,600,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-302-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,302,SAGE,,308  ,S,S ,2023,HOM ,CDL,130,12/21/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-302-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,303,BASIL,,302  ,S,S ,2024,TJX ,CDL,1000,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-303-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
SEDONA,303,BASIL,,304  ,S,S ,2024,TJX ,CDL,600,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-303-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,COR       ,CORE
SEDONA,303,BASIL,,308  ,S,S ,2024,TJX ,CDL,600,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-303-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,COR       ,CORE
SEDONA,400,BLUE,,302  ,S,S ,2024,HOM ,CDL,1000,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-400-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,400,BLUE,,304  ,S,S ,2024,HOM ,CDL,600,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-400-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,400,BLUE,,308  ,S,S ,2024,HOM ,CDL,600,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-400-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,402,INDIGO,,302  ,S,S ,2024,TJX ,CDL,260,03/07/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-402-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
SEDONA,402,INDIGO,,302  ,S,S ,2024,TJX ,CDL,1000,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-402-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
SEDONA,402,INDIGO,,304  ,S,S ,2024,TJX ,CDL,600,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-402-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,COR       ,CORE
SEDONA,402,INDIGO,,308  ,S,S ,2024,TJX ,CDL,130,03/07/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-402-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,COR       ,CORE
SEDONA,402,INDIGO,,308  ,S,S ,2024,TJX ,CDL,600,03/22/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-402-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,COR       ,CORE
SEDONA,441,AQUA,,302  ,S,S ,2023,HOM ,CDL,1000,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-441-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,441,AQUA,,302  ,S,S ,2023,HOM ,CDL,130,12/21/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-441-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,441,AQUA,,304  ,S,S ,2023,HOM ,CDL,600,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-441-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,441,AQUA,,304  ,S,S ,2023,HOM ,CDL,130,12/21/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-441-304,0,0,2.75,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,441,AQUA,,308  ,S,S ,2023,HOM ,CDL,600,01/05/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-441-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,441,AQUA,,308  ,S,S ,2023,HOM ,CDL,130,12/21/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 70 ROUND,TABLECLOTH,TABLECLOTH,SEDONA-441-308,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,IN/OUT    ,IN/OUT TC
SEDONA,443,SEAFOAM,,302  ,S,S ,2024,TJX ,CDL,1000,02/12/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\SEDONA.JPG,SEDONA 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,SEDONA-443-302,0,0,2.2,A,,DONA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
